IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP7;IP_PROP1;IP_PROP2;IP_PROP3;IP_PROP13;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP27;IP_PROP28;IC_GROUP0;IC_GROUP1;IC_GROUP2
10502;Сумка женская;10502;Y;;;/upload/iblock/c53/c53cad4ea89cb65ea021622d97612024.JPG;;text;/upload/iblock/8d0/8d0c7c6afa2a26a5801c276d8c024bae.JPG;;text;;;;PA12M8;13;2990.0000;890.0000;;;;Сумка женская La Reine Blanche (Модель:PA12M8) ;Сумка женская, La Reine Blanche;Сумка женская La Reine Blanche (Модель:PA12M8) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10503;Сумка женская из натуральной кожи;10503;Y;;;/upload/iblock/0cb/0cb2a628b1cb6363c8ba6313671f0cb0.JPG;;text;/upload/iblock/20d/20dd12b2c2566c80758d7381c3b061dc.JPG;;text;;;;LA12B16;2;6990.0000;1790.0000;;;;Сумка женская из натуральной кожи Acasta (Модель:LA12B16) ;Сумка женская из натуральной кожи, Acasta;Сумка женская из натуральной кожи Acasta (Модель:LA12B16) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10504;Сумка женская;10504;Y;;;/upload/iblock/d10/d1062550d8b90d6d4c9f81724765f97f.JPG;;text;/upload/iblock/361/3617ee4781ae454fbc56240aef0a755f.JPG;;text;;;;PA12M5;2;2390.0000;590.0000;;;;Сумка женская Acasta (Модель:PA12M5) ;Сумка женская, Acasta;Сумка женская Acasta (Модель:PA12M5) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10505;Сумка женская;10505;Y;;;/upload/iblock/59e/59ea4753b51021a62bff03da8ccb96ca.JPG;;text;/upload/iblock/76a/76a4cd333e6642f062dd64d8eee256e8.JPG;;text;;;;PA12M12;2;2490.0000;590.0000;;;;Сумка женская Acasta (Модель:PA12M12) ;Сумка женская, Acasta;Сумка женская Acasta (Модель:PA12M12) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10506;Сумка женская из натуральной кожи;10506;Y;;;/upload/iblock/644/6443ed5c48a168d2a68fd624158ebdd3.JPG;;text;/upload/iblock/489/48977921ebf90eb931dbf8559ad81142.JPG;;text;;;;LA12B15;2;6990.0000;1790.0000;;;;Сумка женская из натуральной кожи Acasta (Модель:LA12B15) ;Сумка женская из натуральной кожи, Acasta;Сумка женская из натуральной кожи Acasta (Модель:LA12B15) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10507;Сумка женская из натуральной кожи;10507;Y;;;/upload/iblock/950/95008251e71cdb502b21c7617e60737c.JPG;;text;/upload/iblock/0c0/0c07574046881e52fcc660951d6c5d69.JPG;;text;;;;LA12B7;13;6990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B7) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B7) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10508;Сумка женская из натуральной кожи;10508;Y;;;/upload/iblock/8c4/8c4fd853e969b436f282ba3291989e83.JPG;;text;/upload/iblock/825/8254f229ca82da45efefb47a32f1d50b.JPG;;text;;;;LA12B14;13;6490.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B14) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B14) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10509;Сумка женская из натуральной кожи;10509;Y;;;/upload/iblock/03c/03ce1a3c73230795404a1db845c594e4.JPG;;text;/upload/iblock/7d1/7d1c489f2ced1e43d01ea43f1789a346.JPG;;text;;;;LA12B17;13;6490.0000;2790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B17) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B17) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10510;Сумка женская из натуральной кожи;10510;Y;;;/upload/iblock/bd7/bd731478d3e6534d427f65ae0c64aa3a.JPG;;text;/upload/iblock/ec8/ec8b632afe860dfb8f7ead1d878f29db.JPG;;text;;;;LA12D22;13;5990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D22) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D22) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10511;Сумка женская из натуральной кожи;10511;Y;;;/upload/iblock/ec0/ec028f76c9d1339a217fca7a684d808f.JPG;;text;/upload/iblock/fc1/fc1c9fe2e28612c7758b50ceb6f98251.JPG;;text;;;;LA12D19;13;6490.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D19) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D19) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10512;Сумка женская;10512;Y;;;/upload/iblock/87a/87a5fa26828d08af4cc6ce59d6b51b4e.JPG;;text;/upload/iblock/883/8831e0aa66c03af746da4e1aa27d3f49.JPG;;text;;;;PA12Y8;13;2790.0000;590.0000;;;;Сумка женская La Reine Blanche (Модель:PA12Y8) ;Сумка женская, La Reine Blanche;Сумка женская La Reine Blanche (Модель:PA12Y8) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10513;Сумка женская из натуральной кожи;10513;Y;;;/upload/iblock/891/891fe79617dbc5c85b5f4fcb91109aee.JPG;;text;/upload/iblock/3dd/3dd07450e70c1054374eaa3884f2618a.JPG;;text;;;;LA12D20;13;4990.0000;1490.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D20) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D20) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10514;Сумка женская из натуральной кожи;10514;Y;;;/upload/iblock/cf2/cf207ded420276ce3a3f5b4406c13e79.JPG;;text;/upload/iblock/772/772b241b7a997e36c88328beb12969b1.JPG;;text;;;;LA12B19;13;6990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B19) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B19) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10515;Сумка женская из натуральной кожи;10515;Y;;;/upload/iblock/22a/22a8065e066dd2d6a1421003dba12f74.JPG;;text;/upload/iblock/22f/22fa066c41c52cb8559bef2eceac7c4a.JPG;;text;;;;LA12B1;13;6990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B1) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B1) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10516;Сумка женская из натуральной кожи;10516;Y;;;/upload/iblock/81c/81cedeb3f496388a2694901aca0f4a22.JPG;;text;/upload/iblock/e9c/e9cc2a9ec66b94db53f7170009b95e6c.JPG;;text;;;;LA12B13;13;6490.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B13) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B13) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10517;Сумка женская из натуральной кожи;10517;Y;;;/upload/iblock/c01/c012f265f3855603667a343b2cd1c939.jpg;;text;/upload/iblock/dbf/dbf137b9d624a251d679e89ad7f11ebc.jpg;;text;;;;LA12D3;13;4990.0000;2790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D3) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D3) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10518;Сумка женская из натуральной кожи;10518;Y;;;/upload/iblock/a60/a60e2170a6bd54c6ef489f4602cc5cb1.JPG;;text;/upload/iblock/f78/f783ab867c8a5ad577597429d6732016.JPG;;text;;;;LA12D7;13;6490.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D7) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D7) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10519;Сумка женская;10519;Y;;;/upload/iblock/69c/69cec07fd66c94c203d55bd98b8ff196.JPG;;text;/upload/iblock/24d/24d442a9bc6d8196f812e90c80daeec7.JPG;;text;;;;PA12M11;2;1990.0000;590.0000;;;;Сумка женская Acasta (Модель:PA12M11) ;Сумка женская, Acasta;Сумка женская Acasta (Модель:PA12M11) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10520;Сумка женская из натуральной кожи;10520;Y;;;/upload/iblock/472/472a2fec2ac9d7e3d2317e9c67121b37.JPG;;text;/upload/iblock/25f/25f2871e198c80a17f513e7e4b78a7df.JPG;;text;;;;LA12D8;13;5990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D8) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D8) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10521;Сумка женская из натуральной кожи;10521;Y;;;/upload/iblock/304/304ec9c40bb5a10bcbb1d9798f2474f7.JPG;;text;/upload/iblock/bbb/bbb8dca6483ab486bd9601bc33ce0ac6.JPG;;text;;;;LA12B6;13;6490.0000;2790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B6) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B6) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10522;Сумка женская из натуральной кожи;10522;Y;;;/upload/iblock/642/6427c5f828626d025b823ae6a453e36d.JPG;;text;/upload/iblock/18b/18bed711ad26c47deacc3d530cd4bca7.JPG;;text;;;;LA12B20;2;6590.0000;1790.0000;;;;Сумка женская из натуральной кожи Acasta (Модель:LA12B20) ;Сумка женская из натуральной кожи, Acasta;Сумка женская из натуральной кожи Acasta (Модель:LA12B20) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10523;Сумка женская из натуральной кожи;10523;Y;;;/upload/iblock/56e/56e4e8167f31fabd455511cca7e617be.JPG;;text;/upload/iblock/d4e/d4e2d3c3db3752af9fa55dba7d1d285c.JPG;;text;;;;LA12D14;13;6490.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D14) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D14) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10524;Сумка женская;10524;Y;;;/upload/iblock/80d/80dd25d298fbecbc79bac8cbacf18f93.JPG;;text;/upload/iblock/c83/c830c6a2d8751d17ff58acbd669fc31f.JPG;;text;;;;PA12M6;2;2490.0000;590.0000;;;;Сумка женская Acasta (Модель:PA12M6) ;Сумка женская, Acasta;Сумка женская Acasta (Модель:PA12M6) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10525;Сумка женская из натуральной кожи;10525;Y;;;/upload/iblock/412/4129527d18216c0bea72906af08d108b.JPG;;text;/upload/iblock/d45/d45ced8c60ee04c490f2bdd8244af3e8.JPG;;text;;;;LA12B2;13;4990.0000;1490.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B2) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12B2) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
10526;Сумка женская из натуральной кожи;10526;Y;;;/upload/iblock/66a/66a8061ee760f1f12a998e9dca5abade.JPG;;text;/upload/iblock/bed/bed4208785cda156a11c08ea089cfd5b.JPG;;text;;;;LA12D5;13;5990.0000;1790.0000;;;;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D5) ;Сумка женская из натуральной кожи, La Reine Blanche;Сумка женская из натуральной кожи La Reine Blanche (Модель:LA12D5) ;;;Осень - Зима `12-`13;Женская коллекция;Аксессуары
